url,date,Tweet,id,username,reply_Count,retweet_Count,like_Count,quote_Count,conversation_Id,lang,source
https://twitter.com/ananyapandayy/status/1312739854661292038,2020-10-04 13:02:25+00:00,"#KhaaliPeeli now available in Hindi, Tamil &amp; Telugu on @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium 🕺🏻
(link to book tickets in my bio)",1312739854661292038,ananyapandayy,8,3,73,0,1312739852002025472,en,Twitter for iPhone
https://twitter.com/Dnyanes52525378/status/1312739689032380417,2020-10-04 13:01:46+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Hot,1312739689032380417,Dnyanes52525378,0,0,0,0,1312468170276401152,und,Twitter for Android
https://twitter.com/YashKus42935618/status/1312739148525002752,2020-10-04 12:59:37+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Osm pic,1312739148525002752,YashKus42935618,0,0,0,0,1312468170276401152,pl,Twitter for Android
https://twitter.com/rrraj3333/status/1312738421086060544,2020-10-04 12:56:43+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Yes I have seen the film,1312738421086060544,rrraj3333,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/shreeshyamverma/status/1312738387502141440,2020-10-04 12:56:35+00:00,"@DishTV_India महोदय मेरी टीवी 2 दिन से खराब है डिश टीवी पर कॉल करके मैंने अपने एकाउंट को कुछ समय के लिए बंद करने को कहा तो वो बोल रहे है आपके एकाउंट पर ऐसी सुविधा नही है की हम उसे कुछ समय के लिए बंद कर सके 
कृपया उचित समाधान निकाले
@TRAI
@Airtel_Presence 
@TataSky",1312738387502141440,shreeshyamverma,2,0,0,0,1312738387502141440,hi,Twitter for Android
https://twitter.com/pulp_fiction9/status/1312735399089852417,2020-10-04 12:44:43+00:00,"What the hell? Now these channels have become bigger than the consumer?

It's my choice if I don't want to watch a channel I should be able to block a channel.

@DishTV_India your CCR response is disturbing. I will block @ColorsTV @Republic_Bharat at any cost.

#BoycottBigBoss14 https://t.co/TOXS5vGsuc",1312735399089852417,pulp_fiction9,0,2,0,0,1312735399089852417,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312734002529280003,2020-10-04 12:39:10+00:00,@choginder Please be assured that my team will surely connect with you and help you out with this matter soon. - Siddharth,1312734002529280003,DishTV_India,0,0,0,0,1312658518860726272,en,OneDirect Suite
https://twitter.com/GaneshB72299134/status/1312733952021422080,2020-10-04 12:38:58+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Nice post 👍👍👌,1312733952021422080,GaneshB72299134,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/nomankamil3/status/1312733899873751040,2020-10-04 12:38:45+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium nice ma noman kamil ha ma pakistan se ho ap ka fan ho ok by,1312733899873751040,nomankamil3,0,0,0,0,1312468170276401152,ht,Twitter Web App
https://twitter.com/GaneshB72299134/status/1312733670310989824,2020-10-04 12:37:51+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Nice post 👌👌,1312733670310989824,GaneshB72299134,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/choginder/status/1312732859740819456,2020-10-04 12:34:37+00:00,@DishTV_India https://t.co/93tGJcvlUo,1312732859740819456,choginder,1,0,0,0,1312658518860726272,und,Twitter for Android
https://twitter.com/piyushj8546434P/status/1312729358247710720,2020-10-04 12:20:42+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Super hot,1312729358247710720,piyushj8546434P,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/AdityaRGupta94/status/1312728684084617216,2020-10-04 12:18:02+00:00,"I have removed @ColorsTV from my @DishTV_India Digital TV.

What about you?

#BoycottBigBoss14
#AllEyesOnCBI https://t.co/ZD6Ukcd2rY
#BoycottBollywood https://t.co/ZzOUmDVWPS",1312728684084617216,AdityaRGupta94,0,2,1,0,1312728684084617216,en,Twitter for Android
https://twitter.com/LetsWatcho/status/1312723391112114177,2020-10-04 11:57:00+00:00,"Banao aise pakwaan, ho jayein sab hairaan.
Participate in the #RecipeOfFame Cooking Contest &amp; stand a chance to win Amazon vouchers worth up to Rs. 5000. Download now. 

#LetsWatcho #Cooking #Food #MasalaMaarKe #MasterChef #Rasoi #showsomelove

@DishTV_India @officiald2h",1312723391112114177,LetsWatcho,0,0,0,0,1312723391112114177,en,Twitter Web App
https://twitter.com/ZeeplexOfficial/status/1312720342515818497,2020-10-04 11:44:53+00:00,@ZEE5Premium @DishTV_India @officiald2h @TataSky @airtelindia,1312720342515818497,ZeeplexOfficial,0,0,1,0,1312720335746207744,und,Twitter Web App
https://twitter.com/ZeeStudios_/status/1312720229261176832,2020-10-04 11:44:26+00:00,@ZEE5Premium @DishTV_India @officiald2h @TataSky @airtelindia,1312720229261176832,ZeeStudios_,0,0,1,0,1312720224735567872,und,Twitter Web App
https://twitter.com/DishTV_India/status/1312716024068804611,2020-10-04 11:27:43+00:00,@RavinderFoji Meri team aapko kabhi bhi niraash karna nhi chahegi. Kripya mujhe thoda samay de mai aapke concern par apni team se coordinate kar raha hu aur jald he aapke sath ek update share karunga. - Amit,1312716024068804611,DishTV_India,0,0,0,0,1312715336324509700,hi,OneDirect Suite
https://twitter.com/RavinderFoji/status/1312715336324509700,2020-10-04 11:24:59+00:00,"@DishTV_India 
से मैं बहुत सालों से जुड़ा हुआ था आज मैं उसे छोड़ रहा हूं क्योंकि 2020 में चार सेटअप बॉक्स में उनके यहां से चेंज करा चुका हूं गारंटी में होते हुए भी वह हजार रुपए मांग रहे हैं रिचार्ज में भी घपला करते हैं। इसलिए अब
 @TataSky
या  @airtelindia  से जुड़ना चाहता हूं",1312715336324509700,RavinderFoji,1,2,6,0,1312715336324509700,hi,Twitter for Android
https://twitter.com/Luttu_27/status/1312712677672710145,2020-10-04 11:14:26+00:00,@ShivamVahia @DishTV_India Why don't you try Tata Sky Binge Connection? Quality is Far good also get Fire TV Stick with it. Frankly Software is Dull and bit laggy...,1312712677672710145,Luttu_27,0,0,0,0,1312710768043995142,en,Twitter Web App
https://twitter.com/DishTV_India/status/1312712193125707776,2020-10-04 11:12:30+00:00,"@ShivamVahia We do not want you to feel this way. Kindly share your contact number with me via DM so that my team can connect with you in this regard. - Siddharth
  https://t.co/sfZvtfWL49",1312712193125707776,DishTV_India,0,0,0,0,1312710768043995142,en,OneDirect Suite
https://twitter.com/ShivamVahia/status/1312711329782927362,2020-10-04 11:09:04+00:00,"The technician came home to check it and said a spare has to be changed on the dish. I declined a repair.

Customer care told me I won't have to pay for the visit, except for spares. Yet, he's here, saying I owe him 200 for the visit. Excellent service @DishTV_India!!",1312711329782927362,ShivamVahia,0,0,1,0,1312710768043995142,en,Twitter for Android
https://twitter.com/ShivamVahia/status/1312710774196928512,2020-10-04 11:06:52+00:00,"I'll trt to escalate the issue and fight it out. But if you don't refund me the balance I've paid in advance for the channels, I have an idea.

The STB and the dish, will get a nice treatment. Since it's your property and I'm supposed to return it on disconnection. @DishTV_India",1312710774196928512,ShivamVahia,1,0,1,0,1312710768043995142,en,Twitter for Android
https://twitter.com/ShivamVahia/status/1312710770732531712,2020-10-04 11:06:51+00:00,"Finally convinced Mumma to let it go and shift to streaming apps eniterly. There's no use of paying for content with ads. And it barely works during the monsoon.

On disconnection, the company won't refund the balance amount you have left in your account. @DishTV_India",1312710770732531712,ShivamVahia,1,0,1,0,1312710768043995142,en,Twitter for Android
https://twitter.com/ShivamVahia/status/1312710768043995142,2020-10-04 11:06:50+00:00,"The biggest modern day scam is a DTH connection by @DishTV_India.

You pay them a monthly exorbitant fee, yet they'll always charge you extra to repair the dish or STB. And, all of it is made of crap quality. So, end up spending every year on their gear.",1312710768043995142,ShivamVahia,3,0,2,0,1312710768043995142,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312706950182756352,2020-10-04 10:51:40+00:00,@PranavS595 I am forwarding your query to the concerned team. They will look into it. - Amit,1312706950182756352,DishTV_India,0,0,0,0,1312704962753822721,en,OneDirect Suite
https://twitter.com/DishTV_India/status/1312706645034590211,2020-10-04 10:50:27+00:00,"@mannmahour I can surely help you out with this. Kindly share your contact number with me via DM so that my team can connect with you in this regard. - Siddharth
  https://t.co/sfZvtfWL49",1312706645034590211,DishTV_India,0,0,0,0,1312704240138121217,en,OneDirect Suite
https://twitter.com/PranavS595/status/1312704962753822721,2020-10-04 10:43:46+00:00,@DishTV_India  can i switch off my connection for temporary period of 1 hr?,1312704962753822721,PranavS595,1,0,0,0,1312704962753822721,en,Twitter for Android
https://twitter.com/mannmahour/status/1312704240138121217,2020-10-04 10:40:54+00:00,"@DishTV_India can any body know how to log complain in dish tv customer care only robotics reply try to leave g a complain for faulty set up box from past ,6 days through app web &amp; customer care not successful only new scheme are deliver even my connection not working 👏",1312704240138121217,mannmahour,1,0,0,0,1312704240138121217,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312703999703805954,2020-10-04 10:39:57+00:00,@PRAGYARPANDEY1 I hope that my team got in touch with you and shared all the requisite information. Please let me know if you need assistance with anything else. - Nikhil,1312703999703805954,DishTV_India,0,0,0,0,1312580190325870593,en,OneDirect Suite
https://twitter.com/DishTV_India/status/1312703067855360000,2020-10-04 10:36:14+00:00,@IASVishalSingh I hope your issue has been resolved. Please tell me if you are still facing the same issue. I am here to assist you with it. - Amit,1312703067855360000,DishTV_India,0,0,0,0,1312625955232342021,en,OneDirect Suite
https://twitter.com/DishTV_India/status/1312701964627582978,2020-10-04 10:31:51+00:00,@AmitTiwari_S I hope that my team got in touch with you and shared all the requisite information. Please let me know if you need assistance with anything else. - Nikhil,1312701964627582978,DishTV_India,0,0,0,0,1312592474481651712,en,OneDirect Suite
https://twitter.com/DishTV_India/status/1312701653150175232,2020-10-04 10:30:37+00:00,"@RMukhraiya I would like to inform you that in order to resolve your concern, a technician visit is required on a chargeable basis. Kindly let me know if you are interested so that I can arrange the same from my end. Thanks. - Nikhil",1312701653150175232,DishTV_India,0,0,0,0,1312654254243364864,en,OneDirect Suite
https://twitter.com/Amirmaj74241385/status/1312700470939406336,2020-10-04 10:25:55+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium So lovely,1312700470939406336,Amirmaj74241385,0,0,0,0,1312468170276401152,en,Twitter Web App
https://twitter.com/DishTV_India/status/1312697294362353664,2020-10-04 10:13:18+00:00,"@VikashS80308974 Please allow my team some time, they are working on your concern and connect with you shortly. - Nikhil",1312697294362353664,DishTV_India,0,0,0,0,1310646909288079361,en,OneDirect Suite
https://twitter.com/Abhilaikh1/status/1312697173117530112,2020-10-04 10:12:49+00:00,@AyanSau3 @ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Bhai docking seen music,1312697173117530112,Abhilaikh1,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/Hino57358084/status/1312696794988515330,2020-10-04 10:11:19+00:00,@Rohith_sPyD3r @TejaSaiTweets @ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Telegram,1312696794988515330,Hino57358084,0,0,0,0,1312468170276401152,pt,Twitter for Android
https://twitter.com/VikashS80308974/status/1312696466469650439,2020-10-04 10:10:00+00:00,@DishTV_India Fake remarks. No one still call and update .,1312696466469650439,VikashS80308974,1,0,0,0,1310646909288079361,en,Twitter for Android
https://twitter.com/ChanduPandit20/status/1312694080594300933,2020-10-04 10:00:32+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Nice,1312694080594300933,ChanduPandit20,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/LetsWatcho/status/1312691430213644288,2020-10-04 09:50:00+00:00,"Biryani pe lagao dum, aur jeeto prizes awesome!

Participate karo in the #RecipeOfFame Cooking Contest aur jeeto Amazon vouchers worth up to Rs. 5000. 

Download now.

#LetsWatcho #Cooking #Food #MasalaMaarKe #MasterChef #Rasoi #showsomelove

@DishTV_India @officiald2h https://t.co/FPssqz0kVy",1312691430213644288,LetsWatcho,0,0,0,0,1312691430213644288,en,Twitter Web App
https://twitter.com/gs9867/status/1312689529925451776,2020-10-04 09:42:27+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium ❤,1312689529925451776,gs9867,0,0,0,0,1312468170276401152,und,Twitter for Android
https://twitter.com/DishTV_India/status/1312689114731311104,2020-10-04 09:40:48+00:00,@choginder Thanks for sharing your contact number with me. I am escalating your concern to my team and will come up with an update soon. - Siddharth,1312689114731311104,DishTV_India,1,0,0,0,1312658518860726272,en,OneDirect Suite
https://twitter.com/choginder/status/1312687727482003457,2020-10-04 09:35:17+00:00,@DishTV_India 9417307207,1312687727482003457,choginder,1,0,0,0,1312658518860726272,und,Twitter for Android
https://twitter.com/RohitKu14976918/status/1312683898015346689,2020-10-04 09:20:04+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Sexy'dress,1312683898015346689,RohitKu14976918,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/Krishna97815121/status/1312683266386718720,2020-10-04 09:17:33+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium https://t.co/hCzgR8kxM9,1312683266386718720,Krishna97815121,0,0,0,0,1312468170276401152,und,Twitter for Android
https://twitter.com/VishalTheAweso1/status/1312681738884116481,2020-10-04 09:11:29+00:00,@DishTV_India  in #DISHKIYAON2020 aap lig dialy winner kaise pick karte ho meri ranking 246 hai 15 mese 9 jit chuka hu par mujhe kuch bi nahi mila hai fix hai kya,1312681738884116481,VishalTheAweso1,0,0,0,0,1312681738884116481,hi,Twitter Web App
https://twitter.com/shalins31328585/status/1312680985201262592,2020-10-04 09:08:29+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @airtelindia @DishTV_India @ZEE5Premium Pretty ananaya,1312680985201262592,shalins31328585,0,0,0,0,1312472082291150848,tl,Twitter for Android
https://twitter.com/shalins31328585/status/1312679254354657282,2020-10-04 09:01:37+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @airtelindia @DishTV_India @ZEE5Premium All the best annanya,1312679254354657282,shalins31328585,0,0,0,0,1312472082291150848,en,Twitter for Android
https://twitter.com/DeepakM43548722/status/1312676922518720512,2020-10-04 08:52:21+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Struggle Devi😁😁🤣,1312676922518720512,DeepakM43548722,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/shalins31328585/status/1312676458922295296,2020-10-04 08:50:30+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Cute pair,1312676458922295296,shalins31328585,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/KaluSeendhal/status/1312675891282169856,2020-10-04 08:48:15+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium ❤️,1312675891282169856,KaluSeendhal,0,0,0,0,1312468170276401152,und,Twitter for Android
https://twitter.com/Utkarshshah6/status/1312674273635385344,2020-10-04 08:41:49+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @airtelindia @DishTV_India @ZEE5Premium SOOOOOOOOOO AWESOME!!!!!!! ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️ @ananyapandayy,1312674273635385344,Utkarshshah6,0,0,0,0,1312472082291150848,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312672070862471169,2020-10-04 08:33:04+00:00,@2962de8e16bf406 Apologies for the inconvenience that you have faced. I have forwarded your concern to my team and will come up with an update soon. - Nikhil,1312672070862471169,DishTV_India,0,0,0,0,1307605249838837760,en,OneDirect Suite
https://twitter.com/2962de8e16bf406/status/1312671187789463552,2020-10-04 08:29:34+00:00,@DishTV_India It almost 2 weeks.. No one calls from ani service technical person.. 14 days gone.. Worst support team in india.,1312671187789463552,2962de8e16bf406,1,0,0,0,1307605249838837760,en,Twitter for Android
https://twitter.com/mswrld45/status/1312668606371569664,2020-10-04 08:19:18+00:00,"@DishTV_India Plz help Me 🙏🙏
I want to #Unsubscribe  #ColorsTV #Colors TV From my account 😡😡
#BoycottBigBoss14 #BoycottStarPlusIfNoYRHPK #BoycottBollywood #BoycottBollywoodDruggies",1312668606371569664,mswrld45,0,1,1,0,1312668606371569664,en,Twitter for Android
https://twitter.com/Prutha47599194/status/1312668336430350336,2020-10-04 08:18:14+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium I will watch this film,1312668336430350336,Prutha47599194,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312667865758138369,2020-10-04 08:16:22+00:00,"@prateek_banker Don’t worry, I will get this resolved. Please DM your contact number so that my team can get in touch with you at the earliest. - Nikhil
  https://t.co/sfZvtfWL49",1312667865758138369,DishTV_India,0,0,0,0,1312667022359101440,en,OneDirect Suite
https://twitter.com/Aniketkhairna18/status/1312667039627120640,2020-10-04 08:13:05+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Hi annu,1312667039627120640,Aniketkhairna18,0,0,0,0,1312468170276401152,is,Twitter for Android
https://twitter.com/prateek_banker/status/1312667022359101440,2020-10-04 08:13:00+00:00,"@DishTV_India @DISHTV_HD Inpite of timely recharge (before due date) Our Setup Box got switched off stating Recharge due? Trying to call all ur Call Center &amp; same not able to connect...Gave many missed calls, I don’t know how long will u take to start.!",1312667022359101440,prateek_banker,1,0,0,0,1312667022359101440,en,Twitter for iPhone
https://twitter.com/kumar_varshath/status/1312665763015081984,2020-10-04 08:08:00+00:00,@01Sudheer @ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Aa fans lo nen okadiki😞,1312665763015081984,kumar_varshath,0,0,0,0,1312468170276401152,ht,Twitter for Android
https://twitter.com/Bobbibro562002/status/1312665035580166146,2020-10-04 08:05:07+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium I don't watch,1312665035580166146,Bobbibro562002,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/LoKi24385497/status/1312664056923267072,2020-10-04 08:01:13+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Watched and didn't like your acting seriously,1312664056923267072,LoKi24385497,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/dsouza_franki/status/1312663168775151616,2020-10-04 07:57:42+00:00,@DishTV_India It's @airtelindia,1312663168775151616,dsouza_franki,0,0,0,0,1312660593250193408,und,Twitter for Android
https://twitter.com/DishTV_India/status/1312662805225431040,2020-10-04 07:56:15+00:00,@dsouza_franki In case you have recharged your DishTV and still getting 102- VC de-active/low balance error on your TV then please give a missed call on 1800-270-2102 from your registered mobile number. Ensure to keep your SET TOP BOX on while you give a missed call. - Amit,1312662805225431040,DishTV_India,1,0,0,0,1312660593250193408,en,OneDirect Suite
https://twitter.com/Utkarshshah6/status/1312660826222923776,2020-10-04 07:48:23+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium SOOOOOOOOOO MAGNIFICENT!!!!!! 💛💛💛💛💛 @ananyapandayy,1312660826222923776,Utkarshshah6,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/ravisarvaiyaa/status/1312660682320404480,2020-10-04 07:47:49+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @airtelindia @DishTV_India @ZEE5Premium ❤️❤️❤️,1312660682320404480,ravisarvaiyaa,0,0,0,0,1312472082291150848,und,Twitter for iPhone
https://twitter.com/DishTV_India/status/1312659757866442757,2020-10-04 07:44:08+00:00,"@choginder Apologies for the inconvenience. Kindly share your contact number with me via DM so that my team can connect with you in this regard. - Siddharth
  https://t.co/sfZvtfWL49",1312659757866442757,DishTV_India,1,0,0,0,1312658518860726272,en,OneDirect Suite
https://twitter.com/SidRawat78/status/1312659563603202048,2020-10-04 07:43:22+00:00,"@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Products of Nepotism.

#BoycottBollywood
#BoycottBigBoss",1312659563603202048,SidRawat78,0,0,0,0,1312468170276401152,en,Twitter for Android
https://twitter.com/01Sudheer/status/1312659027571044355,2020-10-04 07:41:14+00:00,"@kumar_varshath @ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Ala anaku bro..😂😂Ananya fans feel avtaru...review lu evaro istaru Fans kada manam chudali...😎
Ananya Pandey, Cutest actress ra..❤️
@ananyapandayy",1312659027571044355,01Sudheer,1,0,0,0,1312468170276401152,tl,Twitter for Android
https://twitter.com/choginder/status/1312658518860726272,2020-10-04 07:39:13+00:00,"@DishTV_India Using dishtv  today have bad experience about zeeplex movie my account no is 01504327641 and ordered khalee Peele movie and paid Rs 299/- through my regd mobile No of the show 12 to 3pm, amt  deducted but movie didn't start, pure Bulshit....screen shot attached https://t.co/JsvKcuJB2p",1312658518860726272,choginder,2,0,0,0,1312658518860726272,en,Twitter for Android
https://twitter.com/write2avnish/status/1312657917674360833,2020-10-04 07:36:50+00:00,@ananyapandayy @ZeeplexOfficial @TataSky @officiald2h @DishTV_India @airtelindia @ZEE5Premium Boycott Bollywood. We can have better content from across the world. But no more this shitty crap. I stopped watching all Bollywood actor and actresses. #JusticeForSSR #BoycottBollywood,1312657917674360833,write2avnish,0,0,3,0,1312468170276401152,en,Twitter for Android
https://twitter.com/DishTV_India/status/1312657512148037634,2020-10-04 07:35:13+00:00,@BeingShubham96 I am forwarding the issue to the concerned team. They will look into it. - Amit,1312657512148037634,DishTV_India,0,0,1,0,1312656420601393152,en,OneDirect Suite
https://twitter.com/BeingShubham96/status/1312656420601393152,2020-10-04 07:30:53+00:00,"@DishTV_India please help me. From yesterday, Signal not found is coming on screen",1312656420601393152,BeingShubham96,1,0,0,0,1312656420601393152,en,Twitter Web App
https://twitter.com/DishTV_India/status/1312655492477456386,2020-10-04 07:27:12+00:00,"@RMukhraiya Do not worry, I have forwarded your concern to my team and will come up with an update soon. - Nikhil",1312655492477456386,DishTV_India,0,0,0,0,1312654254243364864,en,OneDirect Suite
